idx	htid	access	rights	ht_rec	enum_chron	source	source_rec	oclc_num	isbn	issn	lccn	title	imprint	rights_code	last_update	gov_doc	pub_date	pub_place	lang	bib_format	coll_code	provider_code	resp_ent_code	dig_agent_code	access_profile	author
5018004	mdp.39015020730852	deny	ic	2168543		MIU	002168543	20168190	155553063X (acid-free paper) :		89016345	Black no more : being an account of the strange and wonderful workings of science in the Land of the Free, A.D. 1933-1940 / by George S. Schuyler ; with a new foreword by James A. Miller.	Northeastern University Press, 1989.	bib	2008-05-24 09:30:06	0	1989.0	mau	eng	BK	MIU	umich	umich	google	google	Schuyler, George S. 1895-1977.
3740246	mdp.39015020736131	deny	ic	1255626		MIU	001255626	410762			68017037 //r84	GI diary. With photos. by the author.	Harper & Row [1968]	bib	2012-07-31 19:30:28	0	1968.0	nyu	eng	BK	MIU	umich	umich	google	google	Parks, David, 1944-
1007782	mdp.39015020751197	deny	ic	438453		MIU	000438453	4213			69011692	Blind man with a pistol, by Chester Himes.	Morrow, 1969.	bib	2012-09-06 19:31:15	0	1969.0	nyu	eng	BK	MIU	umich	umich	google	google	Himes, Chester B., 1909-1984.
2338978	mdp.39015020753672	deny	ic	627587		MIU	000627587	1050011			56009741	Like one of the family; conversations from a domestic's life.	Independence Publishers [c1956]	ren	2009-01-09 17:19:03	0	1956.0	nyu	eng	BK	MIU	umich	umich	google	google	Childress, Alice.
10493	mdp.39015020767961	deny	ic	8221		MIU	000008221	602254				I know why the caged bird sings.	Bantam Books [1971]	bib	2010-01-21 10:49:44	0	1971.0	nyu	eng	BK	MIU	umich	umich	google	google	Angelou, Maya.
5594414	mdp.39015020825587	deny	ic	2595324		MIU	002595324	25507757	0345360745		91058330	Tree of life / Maryse Condé ; translated by Victoria Reiter.	Ballantine Books, 1992.	bib	2012-06-10 19:30:21	0	1992.0	nyu	eng	BK	MIU	umich	umich	google	google	Condé, Maryse.
4001253	mdp.39015020828771	deny	ic	1426835		MIU	001426835	19826873				The cool world.	Fawcett [1959]	ren	2013-09-24 05:25:03	0	1959.0	ctu	eng	BK	MIU	umich	umich	google	google	Miller, Warren.
5608060	mdp.39015020852250	deny	ic	2605934		MIU	002605934	25316463	0679416048 :		92004456	Through the ivory gate : a novel / Rita Dove.	Pantheon Books, c1992.	bib	2008-11-01 23:30:13	0	1992.0	nyu	eng	BK	MIU	umich	umich	google	google	Dove, Rita.
5570966	mdp.39015021662302	deny	ic	2573393		MIU	002573393	18008843	0405018975			The blacker the berry / by Wallace Thurman.	Ayer Company Publishers, Inc., 1987.	bib	2010-01-31 22:30:03	0	1987.0	nhu	eng	BK	MIU	umich	umich	google	google	Thurman, Wallace, 1902-1934.
5466670	mdp.39015021862290	deny	ic	2473454	c.2	MIU	002473454	20641705	0394497848			Song of Solomon / Toni Morrison.	1989, c1977.	bib	2010-01-31 22:30:02	0	1989.0	nyu	eng	BK	MIU	umich	umich	google	google	Morrison, Toni.
5466669	mdp.39015021862308	deny	ic	2473454	c.1	MIU	002473454	20641705	0394497848			Song of Solomon / Toni Morrison.	1989, c1977.	bib	2010-01-31 21:30:02	0	1989.0	nyu	eng	BK	MIU	umich	umich	google	google	Morrison, Toni.
5474566	mdp.39015021979961	deny	ic	2480277		MIU	002480277	23184439				Death on the rocks / John B. West.	New American Library, 1960.	ren	2013-11-02 05:25:03	0	1960	nyu	eng	BK	MIU	umich	umich	google	google	West, John B.
5476059	mdp.39015021997823	deny	ic	2481561		MIU	002481561	20132736	0814320473 (pbk.),0814320465		89016717 //r912	Great Black Russian : a novel on the life and times of Alexander Pushkin / John Oliver Killens ; introduction by Addison Gayle.	Wayne State University Press, 1989.	bib	2008-09-28 21:30:06	0	1989	miu	eng	BK	MIU	umich	umich	google	google	Killens, John Oliver, 1916-1987.
5487933	mdp.39015022050622	deny	ic	2492981		MIU	002492981	22858881	0385411731		90025515	The matter is life : stories / J. California Cooper.	Doubleday, 1991.	bib	2012-09-06 19:31:18	0	1991	nyu	eng	BK	MIU	umich	umich	google	google	Cooper, J. California.
5534357	mdp.39015022272796	deny	ic	2533817		MIU	002533817	24215062	0385305990		91022464 /AC	The music of summer / Rosa Guy.	Delacorte Press, 1992.	bib	2009-09-08 22:30:14	0	1992.0	nyu	eng	BK	MIU	umich	umich	google	google	Guy, Rosa.
5532983	mdp.39015022276797	allow	pd	2532677		MIU	002532677	11954830			54012467	Not without dust : a novel / Seginald Chantrelle.	Exposition Press, c1954.	ren	2011-11-05 05:30:06	0	1954.0	nyu	eng	BK	MIU	umich	umich	google	google	Chantrelle, Seginald.
5532782	mdp.39015022277464	deny	ic	2532570		MIU	002532570	6533497	0670644625		80052009	The sign of dawn / James Wylie.	Viking Press, 1981.	bib	2012-06-17 19:30:08	0	1981.0	nyu	eng	BK	MIU	umich	umich	google	google	Wylie, James, 1938-
5532922	mdp.39015022277472	deny	ic	2532621		MIU	002532621	9197440	0910671001 :		83002186 //r95	The negotiations : a novel of tomorrow / by Herman Cromwell Gilbert	Path Press : Distributed by Chicago Review Press, c1983	bib	2012-09-06 19:31:19	0	1983.0	ilu	eng	BK	MIU	umich	umich	google	google	Gilbert, Herman Cromwell
5532416	mdp.39015022277613	deny	ic	2532413		MIU	002532413	2090840			75027371	Requiem for a Black American capitalist / by Bily Wms-Forde.	Troisième Canadian, c1975.	bib	2012-08-11 19:30:13	0	1975.0	nyu	eng	BK	MIU	umich	umich	google	google	Wms-Forde, Bily.
5532656	mdp.39015022282571	deny	ic	2532523		MIU	002532523	4763231			65000483	The children of Sisyphus, a novel [by] H. Orlando Patterson.	New Authors Limited [1964]	bib	2012-06-18 19:30:15	0	1964.0	enk	eng	BK	MIU	umich	umich	google	google	Patterson, Orlando, 1940-
5532231	mdp.39015022282605	deny	ic	2532340		MIU	002532340	131754	067127077X		72139748	The lost rebellion; a novel.	Trident Press [1971]	bib	2012-06-18 19:30:15	0	1971.0	nyu	eng	BK	MIU	umich	umich	google	google	Wylie, James, 1938-
5532283	mdp.39015022286689	deny	ic	2532369		MIU	002532369	1177746	0803759673 :		75002153	Tobias and the angel / Frank Yerby.	Dial Press, 1975.	bib	2012-08-20 19:30:09	0	1975.0	nyu	eng	BK	MIU	umich	umich	google	google	Yerby, Frank, 1916-1991.
5630509	mdp.39015023658779	deny	ic	2625492		MIU	002625492	27794413	0451161882			Narrative of the life of Frederick Douglass : an American slave / written by himself.	Penguin Books, 1968.	bib	2010-01-22 22:30:02	0	1968.0	nyu	eng	BK	MIU	umich	umich	google	google	Douglass, Frederick, 1818-1895.
3361010	mdp.39015024078936	allow	pd	1028603		MIU	001028603	824342			58013128	South Town.	Follett Pub. Co. [1958]	ren	2011-08-11 05:30:03	0	1958	ilu	eng	BK	MIU	umich	umich	google	google	Graham, Lorenz B.
3496027	mdp.39015024079322	deny	ic	1113319		MIU	001113319	291896			64025119	A choice of weapons / by Gordon Parks.	Harper & Row, c1966.	bib	2013-05-02 04:25:08	0	1966.0	nyu	eng	BK	MIU	umich	umich	google	google	Parks, Gordon, 1912-2006.
3991837	mdp.39015024079330	deny	ic	1418384		MIU	001418384	30523730				The learning tree.	Fawcett Publications [1963]	ren	2013-08-20 05:25:03	0	1963.0	ctu	eng	BK	MIU	umich	umich	google	google	Parks, Gordon, 1912-2006.
48988	mdp.39015024079561	deny	ic	41728		MIU	000041728	1355640	0684142015		75000612	The survivors [by] Kristin Hunter.	Scribner's [c1975]	bib	2007-07-11 09:29:43	0	1975.0	   	eng	BK	MIU	umich	umich	google	google	Lattany, Kristin Hunter, 1931-2008.
19584	mdp.39015024079595	deny	ic	15985		MIU	000015985	983706	0030122716		73015460	Who is Angelina? A novel.	Holt, Rinehart and Winston [1975]	bib	2012-08-18 19:30:36	0	1975.0	nyu	eng	BK	MIU	umich	umich	google	google	Young, Al, 1939-
40157	mdp.39015024656764	deny	ic	33982		MIU	000033982	787101	0911860371			The third generation / Chester Himes.	Chatham Bookseller, 1973, c1954.	bib	2012-09-06 19:31:28	0	1973.0	nju	eng	BK	MIU	umich	umich	google	google	Himes, Chester B., 1909-1984.
4570107	mdp.39015024833520	deny	ic	1822422		MIU	001822422	19130107			88035318	The Peter Pan chronicles / Charles Frye.	University Press of Virginia, 1989.	bib	2012-09-06 19:31:29	0	1989.0	vau	eng	BK	MIU	umich	umich	google	google	Frye, Charles A.
5507461	mdp.39015024905252	deny	ic	2510732		MIU	002510732	22956982	0394588878 :		90053401	The spyglass tree / Albert Murray.	Pantheon Books, c1991.	bib	2008-06-02 09:30:20	0	1991.0	nyu	eng	BK	MIU	umich	umich	google	google	Murray, Albert.
5507493	mdp.39015024905419	deny	ic	2510773		MIU	002510773	23179256	0689121393 :		91008219	Daughters / Paule Marshall.	Atheneum ; Maxwell Macmillan Canada ; Maxwell Macmillan International, 1991.	bib	2012-06-18 19:30:15	0	1991.0	nyu	eng	BK	MIU	umich	umich	google	google	Marshall, Paule, 1929-
5509663	mdp.39015024909239	deny	ic	2512463		MIU	002512463	18382595	0910671052 :		88025346	Congo crew : a novel / by William Goodlett.	Path Press, c1990.	bib	2012-03-18 19:30:12	0	1990.0	ilu	eng	BK	MIU	umich	umich	google	google	Goodlett, William, 1932-
5557609	mdp.39015024941521	deny	ic	2562007		MIU	002562007	22571885	0345367642 (pbk.) :		87091229	Be-bop, re-bop / Xam Wilson Cartiér.	Ballantine Books, 1990, c1987.	bib	2012-03-13 19:30:13	0	1990.0	nyu	eng	BK	MIU	umich	umich	google	google	Cartiér, Xam Wilson.
5518738	mdp.39015024947775	deny	ic	2521420		MIU	002521420	21523735	0385411715 :		90036996	Family : a novel / J. California Cooper.	Doubleday, c1991.	bib	2008-06-04 09:30:06	0	1991.0	nyu	eng	BK	MIU	umich	umich	google	google	Cooper, J. California.
5514952	mdp.39015024955000	deny	ic	2516026		MIU	002516026	22811340	1555971504 (pbk.) :		90024659 //r91	Ten seconds / Louis Edwards.	Graywolf Press, c1991.	bib	2012-09-06 19:31:29	0	1991.0	mnu	eng	BK	MIU	umich	umich	google	google	Edwards, Louis, 1962-
5520972	mdp.39015024975958	deny	ic	2523359		MIU	002523359	20219038	0140343644 :		89036940 /AC	Listen for the fig tree / Sharon Bell Mathis.	Puffin Books, 1990, c1974.	bib	2009-09-08 22:30:09	0	1990.0	nyu	eng	BK	MIU	umich	umich	google	google	Mathis, Sharon Bell.
4197649	mdp.39015025036339	deny	ic	1541703		MIU	001541703	13185155	0912759070 (pbk.) :		86001471	Bedouin hornbook / Nathaniel Mackey.	University of Kentucky, 1986.	bib	2008-06-03 09:30:13	0	1986.0	kyu	eng	BK	MIU	umich	umich	google	google	Mackey, Nathaniel, 1947-
5548056	mdp.39015025166359	deny	ic	2553285		MIU	002553285	25373376	0151731527 :		92006883	Possessing the secret of joy / Alice Walker.	Harcourt Brace Jovanovich, c1992.	bib	2012-06-17 19:30:08	0	1992.0	nyu	eng	BK	MIU	umich	umich	google	google	Walker, Alice, 1944-
5562325	mdp.39015025196075	deny	ic	2566481		MIU	002566481	24430033	093497117X (pbk. : alk. paper) :,0934971188 (alk. 		91034341	Killing color / Charlotte Watson Sherman.	Calyx Books, c1992.	bib	2010-07-09 19:30:03	0	1992.0	oru	eng	BK	MIU	umich	umich	google	google	Sherman, Charlotte Watson, 1958-
5556416	mdp.39015025248355	deny	ic	2560804		MIU	002560804	24502523	0151498865 :		91036179	Let the dead bury their dead and other stories / Randall Kenan.	Harcourt Brace Jovanovich, c1992.	bib	2012-05-26 19:30:14	0	1992.0	cau	eng	BK	MIU	umich	umich	google	google	Kenan, Randall.
5557636	mdp.39015025255335	deny	ic	2562042		MIU	002562042	23220227	039553271X :		91008105 //r92	All-Bright Court / Connie Porter.	Houghton Mifflin, c1991.	bib	2012-03-17 19:30:21	0	1991.0	mau	eng	BK	MIU	umich	umich	google	google	Porter, Connie Rose, 1959-
3476195	mdp.39015025344170	deny	ic	1103240		MIU	001103240	16005948	0070190372		87013960	In the shadow of the peacock / Grace Edwards-Yearwood.	McGraw-Hill, c1988.	bib	2012-09-06 19:31:31	0	1988.0	nyu	eng	BK	MIU	umich	umich	google	google	Edwards, Grace F.
2610199	mdp.39015025358212	deny	ic	668758		MIU	000668758	5420341				The farm.	Award Books ; Tander Books [1970]	bib	2012-06-18 19:30:15	0	1970.0	nyu	eng	BK	MIU	umich	umich	google	google	Cooper, Clarence L.
2611311	mdp.39015025358220	allow	pd	669494		MIU	000669494	5779638				Weed, a novel.	Regency Books [1961]	ren	2011-11-10 05:30:02	0	1961.0	ilu	eng	BK	MIU	umich	umich	google	google	Cooper, Clarence L.
5571304	mdp.39015025391932	deny	ic	2573828		MIU	002573828	25318591	0679407197 :		91050839	The stories of John Edgar Wideman / by John Edgar Wideman.	Pantheon Books, c1992.	bib	2012-06-17 19:30:08	0	1992.0	nyu	eng	BK	MIU	umich	umich	google	google	Wideman, John Edgar.
5571338	mdp.39015025392666	deny	ic	2573867		MIU	002573867	25510322	0813913985		92008134	I, Tituba, Black witch of Salem / Maryse Condé ; translated by Richard Philcox ; foreword by Angela Y. Davis ; afterword by Ann Armstrong Scarboro.	University Press of Virginia, 1992.	bib	2008-10-21 22:30:03	0	1992.0	vau	eng	BK	MIU	umich	umich	google	google	Condé, Maryse.
4325091	mdp.39015025894455	deny	ic	1633356		MIU	001633356	2339270			34002442	Psychogalvanic responses in arithmetical work: effects of experimental changes in addition, by Richard Sears ...	1933.	bib	2006-09-13 17:16:03	0	1933.0	xx 	eng	BK	MIU	umich	umich	google	google	Sears, Richard, 1901-
3360922	mdp.39015026304314	deny	und	1028539		MIU	001028539	13000			69018590 //r86	The walls of Jericho.	Arno Press, 1969 [c1928]	nfi	2020-04-14 05:25:23	0	1969	nyu	eng	BK	MIU	umich	umich	google	google	Fisher, Rudolph, 1897-1934.
590488	mdp.39015026712524	allow	pd	162729		MIU	000162729	2342891			37019647	These low grounds, by Waters Edward Turpin.	Harper & brothers, 1937.	ren	2010-11-22 14:56:24	0	1937.0	nyu	eng	BK	MIU	umich	umich	google	google	Turpin, Waters E. 1910-
5745298	mdp.39015026853401	deny	ic	2799928		MIU	002799928	28510214	0060234202,0060234199		93002473 /AC	Rite of passage / by Richard Wright ; afterword by Arnold Rampersad.	HarperCollins, 1994.	bib	2010-01-31 21:30:02	0	1994.0	nyu	eng	BK	MIU	umich	umich	google	google	Wright, Richard, 1908-1960.
4868738	mdp.39015026912595	deny	ic	2057248		MIU	002057248	18015298	0689707304		88016628	Mumbo jumbo / [Ishmael Reed].	Atheneum, c1989.	bib	2010-01-31 22:30:04	0	1989.0	nyu	eng	BK	MIU	umich	umich	google	google	Reed, Ishmael, 1938-
552628	mdp.39015027243099	deny	ic	139029		MIU	000139029	7976428	091641826X		80085231	Song for Anninho / by Gayl Jones.	Lotus Press, c1981.	bib	2012-06-18 19:30:15	0	1981.0	miu	eng	BK	MIU	umich	umich	google	google	Jones, Gayl.
1070037	mdp.39015027243230	deny	ic	482692		MIU	000482692	11118643				The autobiography of an ex-colored man.	Knopf, 1970.	bib	2012-06-18 19:30:15	0	1970.0	nyu	eng	BK	MIU	umich	umich	google	google	Johnson, James Weldon, 1871-1938.
3809245	mdp.39015027251514	deny	ic	1296699		MIU	001296699	18520768	0671658840		88029722	No easy place to be : a novel / Steven Corbin.	Simon and Schuster, c1989.	bib	2012-09-07 19:30:04	0	1989.0	nyu	eng	BK	MIU	umich	umich	google	google	Corbin, Steven, 1953-
5895814	mdp.39015027517930	deny	ic	2985161		MIU	002985161	27976253	155553158X		93013447	Sarah Phillips / Andrea Lee ; with a new foreword by Valerie Smith.	Northeastern University Press, 1993.	bib	2010-01-31 21:30:02	0	1993.0	mau	eng	BK	MIU	umich	umich	google	google	Lee, Andrea, 1953-
3755231	mdp.39015027782039	deny	ic	1263469		MIU	001263469	208437	0070440735		78169023 //r852	South to a very old place.	McGraw-Hill [1971]	bib	2012-08-23 19:30:25	0	1971.0	nyu	eng	BK	MIU	umich	umich	google	google	Murray, Albert.
2989947	mdp.39015028095795	allow	pd	781272		MIU	000781272	4137810			33032766	Comedy, American style, by Jessie Fauset.	Frederick A. Stokes company, 1933.	ren	2012-01-11 05:30:03	0	1933.0	nyu	eng	BK	MIU	umich	umich	google	google	Fauset, Jessie Redmon
5585419	mdp.39015028467028	deny	ic	2587365		MIU	002587365	438079			68013883	The clarion people / by Audrey Lee.	McGraw-Hill, c1968.	bib	2008-11-01 23:30:06	0	1968.0	nyu	eng	BK	MIU	umich	umich	google	google	Lee, Audrey.
5591834	mdp.39015028485905	deny	ic	2593210		MIU	002593210	24871307	0151104506 :		91042089	Bailey's Cafe / Gloria Naylor.	Harcourt Brace Jovanovich, c1992.	bib	2012-06-18 19:30:15	0	1992.0	nyu	eng	BK	MIU	umich	umich	google	google	Naylor, Gloria.
2194422	mdp.39015028517087	deny	ic	589536		MIU	000589536	277742			75171301	Great gittin' up morning.	Doubleday [1972]	bib	2012-06-21 19:30:21	0	1972.0	nyu	eng	BK	MIU	umich	umich	google	google	Killens, John Oliver, 1916-1987.
606400	mdp.39015028553306	deny	ic	175391		MIU	000175391	3965925	0803709161		78017761	Appalachee Red : a novel / by Raymond Andrews ; with ill. by Benny Andrews.	Dial Press, c1978.	bib	2008-11-02 21:30:16	0	1978.0	nyu	eng	BK	MIU	umich	umich	google	google	Andrews, Raymond.
719342	mdp.39015028553314	deny	ic	244032		MIU	000244032	9081966	0385274262		82022181	Baby Sweet's : a novel / by Raymond Andrews ; with illustrations by Benny Andrews.	Dial Press, c1983.	bib	2012-04-19 19:30:43	0	1983.0	nyu	eng	BK	MIU	umich	umich	google	google	Andrews, Raymond.
4500374	mdp.39015028682873	deny	ic	1776400		MIU	001776400	1034852				The golden hawk.	Sun Dial Press [1949]	ren	2009-02-09 16:25:50	0	1949.0	nyu	eng	BK	MIU	umich	umich	google	google	Yerby, Frank, 1916-1991.
3626703	mdp.39015028686486	deny	ic	1189222		MIU	001189222	5666461			55009940	The treasure of Pleasant Valley.	Dial Press, [c1955]	ren	2009-01-09 17:19:01	0	1955.0	nyu	eng	BK	MIU	umich	umich	google	google	Yerby, Frank, 1916-1991.
3636554	mdp.39015028718289	deny	ic	1195048		MIU	001195048	731711	0434890359:		73173791	The girl from Storyville. -	Heinemann, 1972.	bib	2012-04-19 19:30:43	0	1972.0	enk	eng	BK	MIU	umich	umich	google	google	Yerby, Frank, 1916-1991.
3626694	mdp.39015028718305	deny	ic	1189217		MIU	001189217	4325964			62018845	Griffin's Way : a novel / Frank Yerby.	Dial Press, 1962.	ren	2009-01-09 17:19:03	0	1962.0	nyu	eng	BK	MIU	umich	umich	google	google	Yerby, Frank, 1916-1991.
539014	mdp.39015028742172	deny	ic	127836		MIU	000127836	2616053	038512063X :		76018374	The big biazarro : a novel / by Leonard Wise.	Doubleday, 1977.	bib	2007-07-05 09:29:34	0	1977.0	nyu	eng	BK	MIU	umich	umich	google	google	Wise, Leonard.
4690532	mdp.39015028744673	allow	pd	1910113		MIU	001910113	1086701			57013796 /L	The ordeal of Mansart.	Mainstream Publishers, 1957.	ren	2009-02-09 16:25:54	0	1957.0	nyu	eng	BK	MIU	umich	umich	google	google	Du Bois, W. E. B. 1868-1963.
2940574	mdp.39015028745167	deny	ic	748373		MIU	000748373	3310869	0839823932		77013745	The ballad of beta 2 / Samuel R. Delany ; with a new introd. by David G. Hartwell.	Gregg Press, 1977, c1965.	bib	2012-09-08 19:30:33	0	1977.0	mau	eng	BK	MIU	umich	umich	google	google	Delany, Samuel R.
2941435	mdp.39015028745233	deny	ic	749131		MIU	000749131	3327984	0839823940		77013735	Empire star / Samuel R. Delany ; with a new introd. by David G. Hartwell.	Gregg Press, 1977, c1966.	bib	2012-09-08 19:30:33	0	1977.0	mau	eng	BK	MIU	umich	umich	google	google	Delany, Samuel R.
5749414	mdp.39015028872235	deny	ic	2803898		MIU	002803898	27726592	0670850136 :		93014676	Billy / Albert French.	Viking Penguin, 1993.	bib	2008-06-04 09:30:09	0	1993.0	nyu	eng	BK	MIU	umich	umich	google	google	French, Albert.
5697005	mdp.39015028923160	deny	ic	2732325		MIU	002732325	27936060	1555832180 (cloth : acid-free paper) :		93001323	Fragments that remain : a novel / by Steven Corbin.	Alyson Publications, 1993.	bib	2012-03-21 09:30:52	0	1993.0	mau	eng	BK	MIU	umich	umich	google	google	Corbin, Steven, 1953-
3479209	mdp.39015028980566	deny	ic	1105247		MIU	001105247	22120911	1557130027 :			Painted turtle : woman with guitar : a novel / by Clarence Major.	Sun & Moon Press, c1988.	bib	2008-07-23 02:30:08	0	1988.0	cau	eng	BK	MIU	umich	umich	google	google	Major, Clarence.
5596119	mdp.39015029157438	allow	ic-world	2597060		MIU	002597060	25026517	0472094920,0472064924		91044256	The conjure-man dies : a mystery tale of dark Harlem / by Rudolph Fisher.	University of Michigan Press, 1992.	con	2011-11-14 10:49:28	0	1992.0	miu	eng	BK	MIU	umich	umich	ump	page	Fisher, Rudolph, 1897-1934.
5599729	mdp.39015029175109	deny	ic	2600163		MIU	002600163	19588991	1555530516 (alk. paper) :		89032448	Train whistle guitar / Albert Murray.	Northeastern University Press, 1989, c1974.	bib	2012-06-18 19:30:16	0	1989.0	mau	eng	BK	MIU	umich	umich	google	google	Murray, Albert.
5598105	mdp.39015029187682	deny	ic	2598680		MIU	002598680	24906819	0385415060 :		91043566	And do remember me / Marita Golden.	Doubleday, c1992.	bib	2008-11-01 22:30:22	0	1992.0	nyu	eng	BK	MIU	umich	umich	google	google	Golden, Marita.
5608501	mdp.39015029206300	deny	ic	2606361		MIU	002606361	26889151	2070727505			Texaco : roman / Patrick Chamoiseau.	Gallimard, c1992.	bib	2012-02-14 04:30:02	0	1992.0	fr 	fre	BK	MIU	umich	umich	google	google	Chamoiseau, Patrick.
5610720	mdp.39015029222232	deny	ic	2608198		MIU	002608198	877197487	0704343177		gb 92029585	Under the silk cotton tree : a novel / Jean Buffong.	Women's Press, 1992.	bib	2012-06-20 10:03:19	0	1992.0	enk	eng	BK	MIU	umich	umich	google	google	Buffong, Jean.
5612745	mdp.39015029233759	deny	ic	2610292		MIU	002610292	26632415	0060975296		92053410	1959 : a novel / by Thulani Davis.	HarperPerennial, c1992, 1993.	bib	2010-01-31 22:30:03	0	1993.0	nyu	eng	BK	MIU	umich	umich	google	google	Davis, Thulani.
